"Deployment_fk"	"Time"	"Species"	"Milliseconds"	"Number_clicks_filtered"	"Number_clicks_total"	"Lost_minutes"	"Recorded"	"Dpm"	"Dp10m"	"Station"	"Latitude"	"Longitude"	"Mooring_type"	"Receiver"
2588	2016-10-04 23:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-05 00:00:00	"NBHF"	828	22	8279	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-05 00:00:00	"NBHF"	0	0	159514	17	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-10-05 00:00:00	"NBHF"	0	0	131394	10	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-05 00:00:00	"NBHF"	0	0	79167	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-05 00:00:00	"NBHF"	0	0	245174	59	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-05 01:00:00	"NBHF"	0	0	59717	1	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-05 01:00:00	"NBHF"	2472	118	95263	2	60	7	4	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-05 01:00:00	"NBHF"	1852	83	9382	0	60	5	3	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-05 01:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-10-05 01:00:00	"NBHF"	108	14	128771	4	60	1	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-05 02:00:00	"NBHF"	473	22	6240	0	60	3	3	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-05 02:00:00	"NBHF"	0	0	216529	39	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-05 02:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-05 02:00:00	"NBHF"	0	0	34279	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-05 02:00:00	"NBHF"	16159	248	107982	2	60	4	2	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-05 03:00:00	"NBHF"	3397	108	5786	0	60	8	5	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-10-05 03:00:00	"NBHF"	0	0	83144	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-10-05 03:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-05 03:00:00	"NBHF"	1616	63	50189	0	60	2	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-05 03:00:00	"NBHF"	0	0	189203	35	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2585	2016-10-05 04:00:00	"NBHF"	0	0	77171	1	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-05 04:00:00	"NBHF"	48370	4072	21072	0	60	35	5	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-10-05 04:00:00	"NBHF"	1493	38	64262	0	60	4	2	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-10-05 04:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-05 04:00:00	"NBHF"	2982	721	62111	0	60	8	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-05 05:00:00	"NBHF"	1837	40	87638	1	60	3	2	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-05 05:00:00	"NBHF"	22076	2880	15216	0	60	43	4	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-05 05:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-05 05:00:00	"NBHF"	0	0	126045	6	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-05 05:00:00	"NBHF"	0	0	98025	1	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-10-05 06:00:00	"NBHF"	0	0	5327	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-10-05 06:00:00	"NBHF"	9768	426	178460	18	60	9	3	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-05 06:00:00	"NBHF"	0	0	206747	36	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-05 06:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-05 06:00:00	"NBHF"	0	0	126862	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-05 07:00:00	"NBHF"	0	0	106489	7	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-05 07:00:00	"NBHF"	355	6	3928	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-05 07:00:00	"NBHF"	0	0	239804	53	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-05 07:00:00	"NBHF"	0	0	158059	4	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-05 07:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-05 08:00:00	"NBHF"	380	21	91712	0	60	2	2	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-05 08:00:00	"NBHF"	2429	52	240181	52	60	3	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-05 08:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-05 08:00:00	"NBHF"	4918	96	137182	1	60	3	2	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-10-05 08:00:00	"NBHF"	0	0	4351	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-10-05 09:00:00	"NBHF"	0	0	116498	1	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-05 09:00:00	"NBHF"	0	0	241876	55	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-05 09:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-05 09:00:00	"NBHF"	0	0	112327	1	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-05 09:00:00	"NBHF"	3071	57	7966	0	60	2	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-10-05 10:00:00	"NBHF"	0	0	114203	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-05 10:00:00	"NBHF"	0	0	134095	3	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-05 10:00:00	"NBHF"	0	0	236325	47	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-05 10:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-05 10:00:00	"NBHF"	0	0	8964	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-05 11:00:00	"NBHF"	0	0	228807	44	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-05 11:00:00	"NBHF"	0	0	116322	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-10-05 11:00:00	"NBHF"	3357	70	8290	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-10-05 11:00:00	"NBHF"	0	0	124009	3	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-10-05 11:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-05 12:00:00	"NBHF"	0	0	6162	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-10-05 12:00:00	"NBHF"	0	0	145553	13	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-05 12:00:00	"NBHF"	0	0	153297	11	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-05 12:00:00	"NBHF"	0	0	90909	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-05 12:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2588	2016-10-05 13:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-05 13:00:00	"NBHF"	78	15	8055	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-10-05 13:00:00	"NBHF"	0	0	66853	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-05 13:00:00	"NBHF"	0	0	99622	5	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-05 13:00:00	"NBHF"	1129	28	99700	6	60	1	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-05 14:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-05 14:00:00	"NBHF"	57	9	36335	0	60	1	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-05 14:00:00	"NBHF"	3162	172	50754	0	60	3	2	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-05 14:00:00	"NBHF"	0	0	157190	11	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-05 14:00:00	"NBHF"	3760	255	7739	0	60	3	2	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-05 15:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-05 15:00:00	"NBHF"	0	0	54049	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-05 15:00:00	"NBHF"	0	0	178449	18	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-05 15:00:00	"NBHF"	26578	1087	13161	0	60	17	4	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-10-05 15:00:00	"NBHF"	8891	335	38867	0	60	14	2	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-05 16:00:00	"NBHF"	0	0	106980	1	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-05 16:00:00	"NBHF"	378	13	245700	60	60	1	1	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-05 16:00:00	"NBHF"	15661	473	9086	0	60	14	5	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-10-05 16:00:00	"NBHF"	12456	359	57224	0	60	15	4	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-05 16:00:00	"NBHF"	0	0	68510	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-10-05 17:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-05 17:00:00	"NBHF"	5395	143	5507	0	60	3	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-10-05 17:00:00	"NBHF"	2914	52	73202	0	60	2	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-05 17:00:00	"NBHF"	0	0	126106	9	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-05 17:00:00	"NBHF"	0	0	74460	1	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-05 18:00:00	"NBHF"	0	0	134836	5	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-05 18:00:00	"NBHF"	0	0	144363	15	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-05 18:00:00	"NBHF"	1709	45	9492	0	60	4	2	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-05 18:00:00	"NBHF"	0	0	228018	42	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-05 18:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2588	2016-10-05 19:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-05 19:00:00	"NBHF"	7012	278	118255	4	60	12	3	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-05 19:00:00	"NBHF"	0	0	164954	3	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-05 19:00:00	"NBHF"	0	0	241296	57	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-05 19:00:00	"NBHF"	0	0	5486	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2591	2016-10-05 20:00:00	"NBHF"	0	0	4705	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-05 20:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-10-05 20:00:00	"NBHF"	0	0	111276	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-05 20:00:00	"NBHF"	0	0	138453	2	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-05 20:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-10-05 21:00:00	"NBHF"	0	0	243687	57	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-05 21:00:00	"NBHF"	453	13	4307	0	60	2	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-10-05 21:00:00	"NBHF"	0	0	133964	2	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-05 21:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-05 21:00:00	"NBHF"	14541	394	159929	9	60	16	4	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-05 22:00:00	"NBHF"	0	0	6252	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-05 22:00:00	"NBHF"	861	22	236099	53	60	1	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-05 22:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-05 22:00:00	"NBHF"	0	0	147984	4	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-05 22:00:00	"NBHF"	2860	340	125236	0	60	12	4	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-10-05 23:00:00	"NBHF"	3770	109	8887	0	60	8	3	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-05 23:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-05 23:00:00	"NBHF"	0	0	140125	5	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-05 23:00:00	"NBHF"	0	0	125416	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-05 23:00:00	"NBHF"	0	0	226156	40	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-06 00:00:00	"NBHF"	56835	1465	115397	2	60	11	2	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-06 00:00:00	"NBHF"	0	0	170446	14	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-06 00:00:00	"NBHF"	0	0	9892	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-06 00:00:00	"NBHF"	0	0	189720	31	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-06 00:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-06 01:00:00	"NBHF"	0	0	79431	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-06 01:00:00	"NBHF"	966	31	136797	9	60	1	1	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-10-06 01:00:00	"NBHF"	2155	108	245700	60	60	5	2	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-06 01:00:00	"NBHF"	0	0	9380	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-06 01:00:00	"NBHF"	3226	169	127430	8	60	4	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2585	2016-10-06 02:00:00	"NBHF"	80	5	148258	6	60	1	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-06 02:00:00	"NBHF"	807	17	5731	0	60	2	2	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2587	2016-10-06 02:00:00	"NBHF"	0	0	81141	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-06 02:00:00	"NBHF"	2004	75	236092	49	60	2	1	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-06 02:00:00	"NBHF"	0	0	77561	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-06 03:00:00	"NBHF"	0	0	45616	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-06 03:00:00	"NBHF"	0	0	153101	4	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-06 03:00:00	"NBHF"	0	0	5396	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-06 03:00:00	"NBHF"	0	0	222930	33	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2554	2016-10-06 03:00:00	"NBHF"	0	0	53009	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-06 04:00:00	"NBHF"	0	0	49428	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2588	2016-10-06 04:00:00	"NBHF"	0	0	243832	55	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2591	2016-10-06 04:00:00	"NBHF"	103	29	5861	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2585	2016-10-06 04:00:00	"NBHF"	0	0	118025	2	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-10-06 04:00:00	"NBHF"	4582	106	75414	0	60	2	1	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-06 05:00:00	"NBHF"	607	10	79134	0	60	1	1	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-06 05:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-06 05:00:00	"NBHF"	294	17	62325	0	60	2	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-06 05:00:00	"NBHF"	0	0	113627	5	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2591	2016-10-06 05:00:00	"NBHF"	0	0	4123	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2591	2016-10-06 06:00:00	"NBHF"	22940	548	10410	0	60	7	2	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-06 06:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-10-06 06:00:00	"NBHF"	0	0	131722	13	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2587	2016-10-06 06:00:00	"NBHF"	0	0	90427	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2554	2016-10-06 06:00:00	"NBHF"	0	0	109414	2	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2585	2016-10-06 07:00:00	"NBHF"	0	0	225763	32	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2554	2016-10-06 07:00:00	"NBHF"	0	0	181969	25	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2588	2016-10-06 07:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-06 07:00:00	"NBHF"	248	109	115300	0	60	2	1	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-10-06 07:00:00	"NBHF"	1425	60	7261	0	60	1	1	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2588	2016-10-06 08:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2585	2016-10-06 08:00:00	"NBHF"	0	0	237447	50	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2591	2016-10-06 08:00:00	"NBHF"	0	0	4131	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-10-06 08:00:00	"NBHF"	0	0	126586	12	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-06 08:00:00	"NBHF"	0	0	127701	1	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-06 09:00:00	"NBHF"	0	0	239962	56	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
2588	2016-10-06 09:00:00	"NBHF"	0	0	245700	60	60	0	0	"bpns-LST420"	51.2575	2.6778333333	"surface-buoy"	"POD-2421"
2587	2016-10-06 09:00:00	"NBHF"	0	0	111553	0	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2591	2016-10-06 09:00:00	"NBHF"	0	0	7253	0	60	0	0	"bpns-Reefballs-cpower"	51.58	2.99549	"bottom-mooring"	"POD-2729"
2554	2016-10-06 09:00:00	"NBHF"	0	0	121834	0	60	0	0	"bpns-Gootebank"	51.4491666667	2.8786666667	"surface-buoy"	"POD-2725"
2587	2016-10-06 10:00:00	"NBHF"	0	0	115296	3	60	0	0	"bpns-WK9"	51.4553333333	3.102	"surface-buoy"	"POD-2724"
2585	2016-10-06 10:00:00	"NBHF"	0	0	205120	35	60	0	0	"bpns-Oostdyck West"	51.2858333333	2.4386666667	"surface-buoy"	"POD-2728"
